id,resource_uri,created,name,pp,accuracy,description,modified,power,category
585,/api/v1/move/585/,2013-11-03T15:06:10.980495,Mat-block,10,0,,2013-11-03T15:06:10.980448,0,
586,/api/v1/move/586/,2013-11-03T15:06:10.983119,Misty-terrain,15,0,,2013-11-03T15:06:10.983063,0,
587,/api/v1/move/587/,2013-11-03T15:06:10.986015,Moonblast,15,100,,2013-11-03T15:06:10.985920,95,
588,/api/v1/move/588/,2013-11-03T15:06:10.988651,Mystical-fire,10,100,,2013-11-03T15:06:10.988601,65,
589,/api/v1/move/589/,2013-11-03T15:06:10.991267,Noble-roar,30,100,,2013-11-03T15:06:10.991188,0,
590,/api/v1/move/590/,2013-11-03T15:06:10.993622,Nuzzle,20,100,,2013-11-03T15:06:10.993567,20,
591,/api/v1/move/591/,2013-11-03T15:06:10.996156,Oblivion-wing,10,100,,2013-11-03T15:06:10.996104,80,
592,/api/v1/move/592/,2013-11-03T15:06:10.998762,Parabolic-charge,20,100,,2013-11-03T15:06:10.998632,50,
593,/api/v1/move/593/,2013-11-03T15:06:11.001608,Parting-shot,20,100,,2013-11-03T15:06:11.001554,0,
594,/api/v1/move/594/,2013-11-03T15:06:11.004527,Petal-blizzard,15,100,,2013-11-03T15:06:11.004474,90,
595,/api/v1/move/595/,2013-11-03T15:06:11.007150,Phantom-force,10,100,,2013-11-03T15:06:11.007096,90,
596,/api/v1/move/596/,2013-11-03T15:06:11.009660,Play-nice,20,0,,2013-11-03T15:06:11.009607,0,
597,/api/v1/move/597/,2013-11-03T15:06:11.012385,Play-rough,10,90,,2013-11-03T15:06:11.012331,90,
598,/api/v1/move/598/,2013-11-03T15:06:11.015296,Powder,20,100,,2013-11-03T15:06:11.015242,0,
599,/api/v1/move/599/,2013-11-03T15:06:11.017850,Power-up-punch,30,100,,2013-11-03T15:06:11.017800,40,
600,/api/v1/move/600/,2013-11-03T15:06:11.020894,Rototiller,10,0,,2013-11-03T15:06:11.020839,0,
601,/api/v1/move/601/,2013-11-03T15:06:11.023619,Spiky-shield,20,0,,2013-11-03T15:06:11.023565,0,
602,/api/v1/move/602/,2013-11-03T15:06:11.026419,Sticky-web,20,0,,2013-11-03T15:06:11.026363,0,
603,/api/v1/move/603/,2013-11-03T15:06:11.029296,Topsy-turvy,10,0,,2013-11-03T15:06:11.029228,0,
604,/api/v1/move/604/,2013-11-03T15:06:11.031850,Trick-or-treat,20,100,,2013-11-03T15:06:11.031798,0,
605,/api/v1/move/605/,2013-11-03T15:06:11.035087,Venom-drench,20,100,,2013-11-03T15:06:11.035033,0,
606,/api/v1/move/606/,2013-11-03T15:06:11.038856,Water-shuriken,20,100,,2013-11-03T15:06:11.038799,15,
607,/api/v1/move/607/,2013-11-03T15:06:11.042044,Aromatic-mist,20,100,,2013-11-03T15:06:11.041983,0,
608,/api/v1/move/608/,2013-11-03T15:06:11.045250,Shadow-rush,0,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move while in hyper mode.,2013-12-24T15:24:33.058784,55,
609,/api/v1/move/609/,2013-11-03T15:06:11.048395,Shadow-blast,0,100,Inflicts regular damage.  User's critical hit rate is one level higher when using this move.,2013-12-24T15:24:33.063132,80,
610,/api/v1/move/610/,2013-11-03T15:06:11.051460,Shadow-blitz,0,100,Inflicts regular damage.,2013-12-24T15:24:33.068401,40,
611,/api/v1/move/611/,2013-11-03T15:06:11.055359,Shadow-bolt,0,100,Inflicts regular damage.  Has a 10% chance to paralyze the target.,2013-12-24T15:24:33.073838,75,
612,/api/v1/move/612/,2013-11-03T15:06:11.058591,Shadow-break,0,100,Inflicts regular damage.,2013-12-24T15:24:33.079469,75,
613,/api/v1/move/613/,2013-11-03T15:06:11.061574,Shadow-chill,0,100,Inflicts regular damage.  Has a 10% chance to freeze the target.,2013-12-24T15:24:33.085031,75,
614,/api/v1/move/614/,2013-11-03T15:06:11.064604,Shadow-end,0,60,Inflicts regular damage.  User takes 1/2 of its current HP in recoil.,2013-12-24T15:24:33.103813,120,
615,/api/v1/move/615/,2013-11-03T15:06:11.068850,Shadow-fire,0,100,Inflicts regular damage.  Has a 10% chance to burn the target.,2013-12-24T15:24:33.119704,75,
616,/api/v1/move/616/,2013-11-03T15:06:11.071604,Shadow-rave,0,100,Inflicts regular damage.,2013-12-24T15:24:33.126796,70,
617,/api/v1/move/617/,2013-11-03T15:06:11.075360,Shadow-storm,0,100,Inflicts regular damage.,2013-12-24T15:24:33.136268,95,
618,/api/v1/move/618/,2013-11-03T15:06:11.078374,Shadow-wave,0,100,Inflicts regular damage.,2013-12-24T15:24:33.141716,50,
619,/api/v1/move/619/,2013-11-03T15:06:11.081141,Shadow-down,0,100,Lowers the target's Defense by two stages.,2013-12-24T15:24:33.147443,0,
620,/api/v1/move/620/,2013-11-03T15:06:11.083917,Shadow-half,0,100,"Halves HP of all Pokémon on the field.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",2013-12-24T15:24:33.154382,1,
621,/api/v1/move/621/,2013-11-03T15:06:11.086627,Shadow-hold,0,0,"The target cannot switch out normally.  Ignores accuracy and evasion modifiers.  This effect ends when the user leaves the field.

The target may still escape by using baton-pass, u-turn, or a shed-shell.

Both the user and the target pass on this effect with baton-pass.",2013-12-24T15:24:33.158856,0,
622,/api/v1/move/622/,2013-11-03T15:06:11.089794,Shadow-mist,0,100,Lowers the target's evasion by two stages.,2013-12-24T15:24:33.165461,0,
623,/api/v1/move/623/,2013-11-03T15:06:11.093767,Shadow-panic,0,90,Confuse the target.,2013-12-24T15:24:33.169598,0,
624,/api/v1/move/624/,2013-11-03T15:06:11.096667,Shadow-shed,0,0,"Removes the effects of light-screen, reflect, and safeguard.",2013-12-24T15:24:33.176426,0,
625,/api/v1/move/625/,2013-11-03T15:06:11.100254,Shadow-sky,0,0,Changes the weather to Shadow Sky for five turns.  Pokémon other than shadow Pokémon take 1/16 their max HP at the end of every turn.  This move is typeless for the purposes of weather-ball.,2013-12-24T15:24:33.181969,0,
